ID,Pred
1666,0.494775315
1667,0.475395054
1668,0.53252375
1669,0.516456792
1670,0.509967539
1671,0.503377814
1672,0.488071072
1673,0.492592494
1674,0.51010328
1675,0.511069848
1676,-0.83646393
1677,0.524808609
1678,0.491794244
1679,0.519763103
1680,0.52882211
1681,0.500992921
1682,0.514366883
1683,0.542013683
1684,0.504151402
1685,0.468034289
1686,0.504398292
1687,0.501855403
1688,1.442633537
1689,0.486541344
1690,0.453357892
1691,0.513422693
1692,0.496312065
1693,0.520907082
1694,0.502362956
1695,0.496883233
1696,0.478922098
1697,0.513457655
1698,0.489742947
1699,0.518556514
1700,0.494460583
1701,0.501389704
1702,0.491841799
1703,0.528410321
1704,0.505270637
1705,0.546868516
1706,0.484358686
1707,0.426923327
1708,0.497440125
1709,0.506427535
1710,0.505370716
1711,0.538805837
1712,0.520827024
1713,0.514897787
1714,0.501090119
1715,0.509223321
1716,0.519611247
1717,0.523908657
1718,0.532068697
1719,0.487998926
1720,0.507269086
1721,0.528204913
1722,1.442633537
1723,0.516354042
1724,0.520063446
1725,0.507006022
1726,0.511790509
1727,0.482541132
1728,0.454155421
1729,0.514947635
1730,0.357777474
1731,0.513230729
1732,0.531727756
1733,0.789344665
1734,0.495506372
1735,0.544478985
1736,0.514308757
1737,0.507900626
1738,0.527535154
1739,0.502705719
1740,0.510134773
1741,0.488635187
1742,-1.854701362
1743,0.56749978
1744,0.510619321
1745,0.558327156
1746,0.502894501
1747,0.51342651
1748,0.509732395
1749,0.498654588
1750,0.501134596
1751,0.519165194
1752,0.504758839
1753,0.5057861
1754,0.500215491
1755,0.499962843
1756,0.502716273
1757,0.621156522
1758,0.505424002
1759,0.535594083
1760,0.48267355
1761,4.777181225
1762,0.516829168
1763,0.461015134
1764,0.519087494
1765,0.494283705
1766,0.51860745
1767,0.520945695
1768,0.509698695
1769,0.48605015
1770,0.500561666
1771,0.514240643
1772,0.504534949
1773,0.505739403
1774,0.502178454
1775,0.493387459
1776,0.52163266
1777,0.542766347
1778,0.627257974
1779,0.535379782
1780,0.498426373
1781,0.509644745
1782,0.490407848
1783,0.47246342
1784,0.521900218
1785,0.502050761
1786,0.506552228
1787,0.505873667
1788,0.491188451
1789,0.496741782
1790,0.503766699
1791,0.50594256
1792,0.512507399
1793,0.508835258
1794,0.489813514
1795,0.536732976
1796,0.501990201
1797,0.518036325
1798,0.525782251
1799,0.528152708
1800,0.520944055
1801,0.500168548
1802,0.515114388
1803,0.522984005
1804,0.503799207
1805,0.49741436
1806,0.512271302
1807,0.519449579
1808,0.544845752
1809,0.499002943
1810,0.501611127
1811,0.522095289
1812,0.507955751
1813,0.516707157
1814,0.478657971
1815,0.492078814
1816,0.489457228
1817,0.546937171
1818,0.507605881
1819,0.48900864
1820,0.509824882
1821,0.407261491
1822,0.510106002
1823,0.459681398
1824,0.504268286
1825,0.498483818
1826,0.508087701
1827,0.540618822
1828,0.501374423
1829,0.508461087
1830,0.489137476
1831,0.46837187
1832,0.501572214
1833,0.515299001
1834,0.490938437
1835,0.510402896
1836,0.509051772
1837,0.496557958
1838,0.495881059
1839,0.474361852
1840,0.540107805
1841,0.507511537
1842,0.514190475
1843,0.492173204
1844,0.515606686
1845,0.495572836
1846,0.496724938
1847,0.492126355
1848,0.493775952
1849,0.491866469
1850,0.496523447
1851,0.522056595
1852,0.506276268
1853,0.506365875
1854,0.495745935
1855,0.522179554
1856,0.512166811
1857,0.506564693
1858,0.502660302
1859,0.504842775
1860,0.494312503
1861,0.49317052
1862,0.438013268
1863,0.500042276
1864,0.497314372
1865,0.51333957
1866,0.50689232
1867,0.530968368
1868,0.492368311
1869,0.506700044
1870,0.496442049
1871,0.554904085
1872,0.488622752
1873,0.662857014
1874,0.501912844
1875,0.524445283
1876,0.502645719
1877,0.516131693
1878,0.467231262
1879,0.49806068
1880,0.468745241
1881,0.514253335
1882,0.129173981
1883,0.480217228
1884,0.522042639
1885,0.544845752
1886,0.505754766
1887,0.525188212
1888,0.49289654
1889,0.496309783
1890,0.522754644
1891,0.498415125
1892,0.48662478
1893,0.525790826
1894,0.482486969
1895,0.496105611
1896,0.503728312
1897,0.440396213
1898,0.519797751
1899,0.833521041
1900,0.499631516
1901,0.518937628
1902,0.48991338
1903,0.516192848
1904,0.50486358
1905,0.508834337
1906,0.53908169
1907,0.507512463
1908,0.509766666
1909,0.489564694
1910,0.5091015
1911,0.49892632
1912,0.494151541
1913,0.529768407
1914,0.508044848
1915,0.508868407
1916,0.516746437
1917,0.511597429
1918,0.581354989
1919,0.527680602
1920,0.486310071
1921,0.502774897
1922,0.498946387
1923,0.514164395
1924,0.524304382
1925,0.494388587
1926,0.504251356
1927,0.542413949
1928,0.484233069
1929,0.483871747
1930,0.512095017
1931,0.507580971
1932,0.505948513
1933,0.503116257
1934,0.49315667
1935,0.498797808
1936,0.509729331
1937,0.489916777
1938,0.504242478
1939,0.500825449
1940,0.546100296
1941,0.566317151
1942,0.5097409
1943,0.51060606
1944,0.553577597
1945,0.476868957
1946,0.501902736
1947,0.523029168
1948,0.488214116
1949,0.507122904
1950,0.51092013
1951,0.518621016
1952,0.524031883
1953,0.482374022
1954,0.494189401
1955,0.520317807
1956,0.520915966
1957,0.508512204
1958,0.485925143
1959,0.521261922
1960,0.48778887
1961,0.506102659
1962,0.530621172
1963,0.507240708
1964,0.522391961
1965,0.633295488
1966,0.487255015
1967,0.51066056
1968,0.629951603
1969,0.517047581
1970,0.523209917
1971,0.507011977
1972,0.47873741
1973,0.495440465
1974,0.52282249
1975,0.458982664
1976,0.483398617
1977,4.137755145
1978,0.501385764
1979,0.494332094
1980,0.507041545
1981,0.509792925
1982,0.552420479
1983,0.50300874
1984,0.496415135
1985,0.491466571
1986,0.514167542
1987,0.50497973
1988,0.495404339
1989,0.507369153
1990,0.505455702
1991,0.501134664
1992,0.50920323
1993,0.501464124
1994,0.50936418
1995,0.493496025
1996,0.499113566
1997,0.539206829
1998,0.509119032
1999,0.524202203
2000,0.539548859
2001,0.420728311
2002,0.512632105
2003,0.518356843
2004,0.513702313
2005,0.493776679
2006,0.518870108
2007,0.514916068
2008,0.499998306
2009,0.510735876
2010,0.498332565
2011,0.535323356
2012,0.520414565
2013,0.506791104
2014,0.502976419
2015,0.523719475
2016,0.512636602
2017,0.517885207
2018,0.488159813
2019,0.530316028
2020,0.509010316
2021,0.506016478
2022,0.545637087
2023,0.511333361
2024,1.046507463
2025,0.459703611
2026,0.502030094
2027,0.506366674
2028,0.610876036
2029,0.495759149
2030,0.501372555
2031,0.503601738
2032,0.487347356
2033,0.579117154
2034,0.532042484
2035,0.484142698
2036,0.543085597
2037,0.510650919
2038,0.495469738
2039,0.49984586
2040,0.514632311
2041,0.506828976
2042,0.510236794
2043,0.5098747
2044,0.491087356
2045,0.529723699
2046,0.494624082
2047,0.503915027
2048,0.521775762
2049,0.507208101
2050,0.49154563
2051,0.517807294
2052,0.489201579
2053,0.487485811
2054,0.501481064
2055,0.508091698
2056,0.522495169
2057,0.508638272
2058,0.484658799
2059,0.525143648
2060,0.47139702
2061,0.495779348
2062,0.514293044
2063,0.51153029
2064,0.512380775
2065,0.602282617
2066,0.472289279
2067,0.509068333
2068,0.529349548
2069,0.465169026
2070,0.516880418
2071,0.503440118
2072,0.539083685
2073,0.518176366
2074,0.50083624
2075,0.514848668
2076,0.524867006
2077,0.523740766
2078,0.489965543
2079,0.54759863
2080,0.447878351
2081,0.512738795
2082,0.510125433
2083,0.48941825
2084,0.507095587
2085,0.497566241
2086,0.487333265
2087,0.499290075
2088,0.513261298
2089,0.524156975
2090,0.505204249
2091,0.499519669
2092,0.506186265
2093,0.487632918
2094,0.510744813
2095,0.526642971
2096,0.506978917
2097,0.509488906
2098,0.518111766
2099,0.523014561
2100,0.529327029
2101,0.504735813
2102,0.516489489
2103,0.49729878
2104,0.503995526
2105,0.521294558
2106,0.50781414
2107,0.636947936
2108,0.516060827
2109,0.506184947
2110,0.530061031
2111,0.511311856
2112,0.512450869
2113,0.518834176
2114,0.520628795
2115,0.49407869
2116,0.502178891
2117,0.524327704
2118,0.483074656
2119,0.501645052
2120,0.514263496
2121,0.491115184
2122,0.515456114
2123,0.48806547
2124,0.631373344
2125,0.487126995
2126,0.503705865
2127,0.45380513
2128,0.508258122
2129,0.498808129
2130,0.488325505
2131,0.495688947
2132,0.523504284
2133,0.511670625
2134,0.568618407
2135,0.534339856
2136,0.503727686
2137,0.504570377
2138,0.522832576
2139,0.516557478
2140,0.492069377
2141,0.507493771
2142,0.479740202
2143,0.508601531
2144,0.510804131
2145,0.4847601
2146,0.504158028
2147,0.493927716
2148,0.507917029
2149,0.498880088
2150,0.529684123
2151,1.067681592
2152,0.508949674
2153,0.500207623
2154,0.497232217
2155,0.490328866
2156,0.507644565
2157,0.510365528
2158,0.483079569
2159,0.480797332
2160,0.521750477
2161,0.504805177
2162,0.487435628
2163,0.493445693
2164,0.502430611
2165,0.496505713
2166,0.499097295
2167,0.514262187
2168,0.499502684
2169,0.483658844
2170,0.511160426
2171,0.507668324
2172,0.523309372
2173,0.523101891
2174,0.581091919
2175,0.496620864
2176,0.520069078
2177,0.479336105
2178,0.482932936
2179,0.522061139
2180,0.497675644
2181,0.600397006
2182,0.496274555
2183,0.503923531
2184,0.516393977
2185,0.506569111
2186,0.509316682
2187,0.49961567
2188,0.569081793
2189,0.513069385
2190,0.513197732
2191,0.522573608
2192,0.510709587
2193,0.541155651
2194,0.497304464
2195,0.55524961
2196,0.517809092
2197,0.54927575
2198,0.535500725
2199,0.499133664
2200,0.486937562
2201,0.487577161
2202,0.500806228
2203,0.507215141
2204,0.456713098
2205,0.566654128
2206,0.495370822
2207,0.503993489
2208,0.518918123
2209,0.505288042
2210,0.528180389
2211,0.506862324
2212,0.529922918
2213,0.487069987
2214,0.547163536
2215,0.506541869
2216,0.544845752
2217,0.606988203
2218,0.518575546
2219,0.490514566
2220,0.489655259
2221,0.532332802
2222,0.515114453
2223,0.504299055
2224,0.51213975
2225,0.497265663
2226,0.497608276
2227,0.456474245
2228,0.504039038
2229,0.492518394
2230,0.518407449
2231,0.519773585
2232,0.493044166
2233,0.509981458
2234,0.519255573
2235,0.475071378
2236,0.488952782
2237,0.50525904
2238,0.496222107
2239,0.525057072
2240,0.515592362
2241,0.5195399
2242,0.523859381
2243,0.520625122
2244,0.506729696
2245,0.477622672
2246,0.501053002
2247,0.506985158
2248,0.504218038
2249,0.51205121
2250,0.486338715
2251,0.51224274
2252,0.499482826
2253,0.514133532
2254,0.406091223
2255,0.50636227
2256,0.521117409
2257,0.500840884
2258,0.493408424
2259,0.50559463
2260,0.50211829
2261,0.520432149
2262,0.527842743
2263,0.508351403
2264,0.504436181
2265,0.504833924
2266,0.517280201
2267,0.548576359
2268,0.518271614
2269,0.666418483
2270,0.514845972
2271,0.488966982
2272,0.541171321
2273,0.483324224
2274,0.56082443
2275,0.494799201
2276,0.511220938
2277,0.512609211
2278,0.51491409
2279,0.490576877
2280,0.524388938
2281,0.499394754
2282,0.49823527
2283,0.520604724
2284,0.539031547
2285,0.506391767
2286,0.516177267
2287,0.500070879
2288,0.49429045
2289,0.511707287
2290,0.544192029
2291,0.507423541
2292,0.510710524
2293,0.5018751
2294,0.51362361
2295,0.511160166
2296,0.51378565
2297,0.50547937
2298,0.493981666
2299,0.506328419
2300,0.536615444
2301,0.488895102
2302,0.486392423
2303,0.502286118
2304,0.500368254
2305,0.540295887
2306,0.517746968
2307,0.523385251
2308,0.500643052
2309,0.535545884
2310,0.507429266
2311,0.512066278
2312,0.504296613
2313,0.488471947
2314,0.510826318
2315,0.508980013
2316,0.485893982
2317,0.498205549
2318,0.498313161
2319,0.514078666
2320,0.50040027
2321,0.515405129
2322,0.556136487
2323,0.499033076
2324,0.501101304
2325,0.494268174
2326,0.523884149
2327,0.51967919
2328,0.516398407
2329,0.503226086
2330,0.531981651
2331,0.535156629
2332,0.536922911
2333,0.512731847
2334,0.493752979
2335,0.486279739
2336,0.501703813
2337,0.502727882
2338,0.515347185
2339,0.507337729
2340,0.527688711
2341,0.502999618
2342,0.503347611
2343,0.502918363
2344,0.495926264
2345,0.500938151
2346,0.525282042
2347,0.504527911
2348,0.515035672
2349,0.512756687
2350,0.51100712
2351,0.522840698
2352,0.477114352
2353,0.480562288
2354,0.513220466
2355,0.508344533
2356,0.498286956
2357,0.513676413
2358,0.458594027
2359,0.483913365
2360,0.488018815
2361,0.492795306
2362,0.567648976
2363,0.511778163
2364,0.504677586
2365,0.529953547
2366,0.509164972
2367,0.492961301
2368,0.502715987
2369,0.509755214
2370,0.503975901
2371,0.414475084
2372,0.50823942
2373,0.477389259
2374,0.454017251
2375,0.493013239
2376,0.519209285
2377,0.493114434
2378,0.50991278
2379,0.502803457
2380,0.498824299
2381,0.5451907
2382,0.492018213
2383,0.496949251
2384,0.541741328
2385,0.509692149
2386,0.506398106
2387,0.519320072
2388,0.498419399
2389,0.511757868
2390,0.549593218
2391,0.520979693
2392,0.514278858
2393,0.487799276
2394,0.511246561
2395,0.615427357
2396,0.493285202
2397,0.524187778
2398,0.532496905
2399,0.489887861
2400,0.485308202
2401,0.517318669
2402,0.523330279
2403,0.509115186
2404,0.503900294
2405,0.502398423
2406,0.505458796
2407,0.470183109
2408,0.522655833
2409,0.532519317
2410,0.520252737
2411,0.498900426
2412,0.485760236
2413,0.463311835
2414,0.500421238
2415,0.502128243
2416,0.510478716
2417,0.493293168
2418,0.857497019
2419,0.520614538
2420,0.519894368
2421,0.518277691
2422,0.515994719
2423,0.502814691
2424,0.515556083
2425,0.515384071
2426,0.50834711
2427,0.607048549
2428,0.500835274
2429,0.59764419
2430,0.513823628
2431,0.527393735
2432,0.524892174
2433,0.485464816
2434,0.503606842
2435,0.510106261
2436,0.508262255
2437,0.568641297
2438,0.4451799
2439,0.500712328
2440,0.488955322
2441,0.5069508
2442,0.484933485
2443,1.343626077
2444,0.510392282
2445,0.522722657
2446,0.509658845
2447,0.517335149
2448,0.500343914
2449,0.502204412
2450,0.498448911
2451,0.503691611
2452,0.516823749
2453,0.491855361
2454,0.50449133
2455,0.517254822
2456,0.44664176
2457,0.50636792
2458,0.479223681
2459,0.501971755
2460,0.498207304
2461,0.480773749
2462,0.512612284
2463,0.498736718
2464,0.534292031
2465,0.534861705
2466,0.512468069
2467,0.503760801
2468,0.499253379
2469,0.499348638
2470,0.514377326
2471,0.520521168
2472,0.526232927
2473,0.496189494
2474,0.531001586
2475,0.554726392
2476,0.505322436
2477,0.514253227
2478,0.487024886
2479,0.507354011
2480,0.503447878
2481,0.527997633
2482,0.488431101
2483,0.480168456
2484,0.503740408
2485,0.514159396
2486,0.51760811
2487,0.589919863
2488,0.521274063
2489,0.493205154
2490,0.492969952
2491,0.519708402
2492,0.524919822
2493,0.52826845
2494,0.481835577
2495,0.50724278
2496,0.502458622
2497,0.529460275
2498,0.562495873
2499,0.501489979
2500,0.755697106
2501,0.501151699
2502,0.49277464
2503,0.501318948
2504,0.485981967
2505,0.547884191
2506,0.498732175
2507,0.497464736
2508,0.506746878
2509,0.516043756
2510,0.537658712
2511,0.53314724
2512,0.479060883
2513,0.492334318
2514,0.498594379
2515,0.517837429
2516,0.486189373
2517,0.494457515
2518,0.500137994
2519,0.459138447
2520,0.483535048
2521,0.504731852
2522,0.510647727
2523,0.508904109
2524,0.514817851
2525,0.496593782
2526,0.514029759
2527,0.507520879
2528,0.517301346
2529,0.519379667
2530,0.523644905
2531,0.481981312
2532,0.512166292
2533,0.514602725
2534,0.484291144
2535,0.486507064
2536,0.545052187
2537,0.486619332
2538,0.498186072
2539,0.498805214
2540,0.50842669
2541,0.510042005
2542,0.514180552
2543,0.496934386
2544,0.527393381
2545,0.504056062
2546,0.497964937
2547,0.551358942
2548,0.507295447
2549,0.510905355
2550,0.564410695
2551,0.51891015
2552,0.495373627
2553,0.520485539
2554,0.487885814
2555,0.480470202
2556,0.547573575
2557,0.505366749
2558,0.49893941
2559,0.520499051
2560,0.554120223
2561,0.506546582
2562,0.621462392
2563,0.488177277
2564,0.507755965
2565,0.480982491
2566,0.506771073
2567,0.508141502
2568,0.525459717
2569,0.511325358
2570,0.502201201
2571,0.530540723
2572,0.511188053
2573,0.496056892
2574,0.501589272
2575,0.505923934
2576,0.531817432
2577,0.48059446
2578,0.497121481
2579,0.516793639
2580,0.497061303
2581,0.502096799
2582,0.501469345
2583,0.496432037
2584,0.512984546
2585,0.521818158
2586,0.494393622
2587,0.508324844
2588,0.458591021
2589,0.500082456
2590,0.502033965
2591,0.522393804
2592,0.535035161
2593,0.469781789
2594,0.504914688
2595,0.508842117
2596,0.53891227
2597,0.51152091
2598,0.493309969
2599,0.495922321
2600,0.507159115
2601,0.502525672
2602,0.494621653
2603,0.503902527
2604,0.496479224
2605,0.519784087
2606,0.511632433
2607,0.507538281
2608,0.510830098
2609,0.508015072
2610,0.511367152
2611,0.509808208
2612,0.525672976
2613,0.503089785
2614,0.51217918
2615,0.506061012
2616,0.506611628
2617,1.489097474
2618,0.490985152
2619,0.509049294
2620,0.520095182
2621,0.404828481
2622,0.513527717
2623,0.488451563
2624,0.513542449
2625,0.51516797
2626,0.507390495
2627,0.485733982
2628,0.522858744
2629,0.499503677
2630,0.524347658
2631,0.499177646
2632,0.475240764
2633,0.511056265
2634,0.50827182
2635,0.498494416
2636,0.506928416
2637,0.505393048
2638,0.459280876
2639,0.483478145
2640,0.522086638
2641,0.469177569
2642,0.511560609
2643,0.526799643
2644,0.490860953
2645,0.523320496
2646,0.500966077
2647,0.49923826
2648,0.504948814
2649,0.489222275
2650,0.496824869
2651,0.505454726
2652,0.505836144
2653,0.496627232
2654,0.51582945
2655,0.604757113
2656,0.487799784
2657,0.513609036
2658,1.405466072
2659,0.54957458
2660,0.529621056
2661,0.505099734
2662,0.485307512
2663,0.499553802
2664,0.473001241
2665,0.514796023
2666,0.527322637
2667,0.499668137
2668,0.509115056
2669,0.506097775
2670,0.501032739
2671,0.51137431
2672,0.522773223
2673,0.510476505
2674,0.502596372
2675,0.519196983
2676,0.634235563
2677,-0.596725186
2678,0.516629918
2679,0.475767731
2680,0.539012787
2681,0.503017743
2682,0.520599261
2683,0.495120486
2684,0.519402367
2685,0.517112649
2686,0.492194741
2687,0.508556941
2688,0.540618405
2689,0.512941632
2690,0.518122984
2691,0.494189392
2692,0.491324171
2693,0.588106683
2694,0.506235403
2695,0.50637231
2696,0.485908672
2697,0.504791186
2698,0.543340498
2699,0.50599363
2700,0.501699805
2701,0.498690444
2702,0.543506789
2703,0.503081924
2704,0.504927994
2705,0.512292288
2706,0.513017442
2707,0.495687473
2708,0.51622496
2709,0.514687943
2710,0.544845752
2711,0.489553382
2712,0.483537347
